NOppm,O3ppm,NO2ppm,SO2ppm,H2Sppm,COppm,Time Since Start:
0.01910576171875,0.10333174560546875,0.044633136474609376,0.5555921875,3.4958377685546873,0.54844625,615000.0
0.023232275390625,0.10509885131835937,0.04785405249023437,0.5470653125,3.506038525390625,0.56562923828125,620000.0
0.020882421875,0.10600243835449219,0.04732752081298828,0.5621246875,3.5634711669921875,0.59234763671875,625000.0
0.022625927734375,0.10625445922851565,0.04818423980712891,0.5771871875,3.4730185546875,0.5807690625,630000.0
0.02847578125,0.10910181701660156,0.05157156774902343,0.5678321875,3.46551064453125,0.56294541015625,634999.0
0.028210888671875,0.10852446838378907,0.04907445831298828,0.5578175,3.566522900390625,0.50045359375,640001.0
0.0157390625,0.10636487487792969,0.044307756958007816,0.5819634375000001,3.502538183593751,0.47987263671875,645000.0
0.025375,0.10687574645996094,0.03945436010742188,0.5660287500000001,3.489922119140625,0.55439333984375,650000.0
0.02428125,0.10886413879394531,0.04079185913085937,0.5616478125000001,3.4905453857421875,0.58269900390625,655001.0
0.0149994140625,0.10710773315429688,0.039300200317382815,0.559420625,3.4981848876953126,0.6028015039062501,660000.0
0.02315126953125,0.10827426879882812,0.03876079614257812,0.563954375,3.4766744140625,0.608488203125,665000.0
0.024996630859375,0.1005699884033203,0.04107613970947265,0.5455959375,3.470810205078125,0.6055160546875,670001.0
0.027317431640625,0.10867472473144531,0.04285952343750001,0.558415625,3.48031591796875,0.6088607421875001,675000.0
0.00610791015625,0.10715053344726562,0.03847093231201172,0.55211625,3.469709619140625,0.6353071484375,680000.0
0.021176708984375,0.10080789428710937,0.04013055395507813,0.5671146875,3.4164998779296876,0.615346015625,685000.0
0.0292482421875,0.10752571899414062,0.044655624572753905,0.561330625,3.424647802734375,0.6110255078125001,690000.0
0.021988476562500005,0.10266811340332031,0.05031642169189453,0.554265625,3.4776673339843756,0.57388568359375,695000.0
0.01899091796875,0.10573174926757813,0.04856994946289063,0.5549259375000001,3.4525416748046873,0.569175234375,700000.0
0.02683994140625,0.10915668334960937,0.04986526391601562,0.536385625,3.519527880859375,0.5358422265625,705000.0
0.022223291015625004,0.0932809619140625,0.038874012084960934,0.54865875,3.518460791015625,0.57029994140625,710000.0
0.02023505859375,0.10495223754882813,0.046544004455566404,0.5664428125,3.400181298828125,0.57143216796875,715000.0
0.0270689453125,0.10118581176757813,0.048833292846679685,0.556516875,3.493472705078126,0.5549048828125,720001.0
0.021676416015625005,0.1081936767578125,0.04785901538085938,0.55372375,3.5769198486328126,0.54662072265625,725000.0
0.0314767578125,0.10915645568847657,0.04817462420654297,0.573914375,3.4693399658203123,0.57229583984375,730000.0
0.026371337890625,0.10602884704589843,0.048984040649414064,0.569899375,3.4905023193359375,0.56292822265625,735000.0
0.03294921875,0.10568143615722657,0.04802232550048828,0.5653784375,3.470871215820313,0.557656171875,740000.0
0.020433984375,0.10773585021972656,0.048298851562499995,0.5680225,3.4904951416015626,0.56443255859375,745000.0
0.028445703125,0.10702759643554688,0.04909027752685547,0.5651325,3.5146601806640625,0.5495978125,750000.0
0.029473486328125003,0.10898024597167968,0.04972785388183595,0.5667740625000001,3.4764830078125,0.5192012890625,755000.0
0.003663720703125,0.10296430053710938,0.045304832702636716,0.556915625,3.474030615234375,0.57177076171875,760001.0
0.0181658203125,0.10551319458007813,0.046117971313476565,0.52459375,3.5143467529296877,0.55119947265625,765000.0
0.02747978515625,0.10687984436035156,0.04979997088623047,0.551346875,3.472556787109375,0.5688551171875,770000.0
0.02110869140625,0.10080789428710937,0.04720561981201172,0.5421796875000001,3.4818507568359376,0.5355302734375,775000.0
0.024494873046875,0.10403612915039062,0.05203482257080079,0.555213125,3.5165455322265626,0.52682330078125,780000.0
0.02215595703125,0.10353823425292968,0.05265487371826171,0.5491303125,3.4877125732421876,0.55456671875,785000.0
0.014093994140625,0.10440926574707031,0.041370966430664055,0.5862859375,3.5305947509765625,0.5333173828125,790000.0
0.017940576171875004,0.1105520184326172,0.044125680908203124,0.5667800000000001,3.497573583984375,0.56577189453125,795000.0
0.02055703125,0.10442975524902344,0.0605319116821289,0.61603375,3.4337144775390627,0.4563741015625,800001.0
0.02672646484375,0.0852217578125,0.03872326428222656,0.5728468750000001,3.4591667236328125,0.61201486328125,805001.0
0.01619501953125,0.09853059997558594,0.04121556591796875,0.553898125,3.3844345458984373,0.55949029296875,810000.0
0.029462548828125,0.1117998291015625,0.040341321716308595,0.5306021875000001,3.49289130859375,0.62236044921875,815000.0
0.016421289062500004,0.10420391540527346,0.039635970886230464,0.524964375,3.522327197265625,0.620297734375,820000.0
0.019252734375,0.10989817565917971,0.037956652770996094,0.5562840625,3.4762042724609374,0.61189712890625,825000.0
0.011910595703125,0.10306105651855468,0.041178809509277346,0.52996,3.4264314697265625,0.6144208984375,830000.0
0.0014697265625,0.09740572631835938,0.04196899475097656,0.553129375,3.4812813232421873,0.650546875,835000.0
0.0027822265625000006,0.09475711669921875,0.04021833508300781,0.5505784375,3.453621923828125,0.64748642578125,840000.0
0.029388037109375004,0.11390341796875,0.04572000952148437,0.5784940625,3.491486865234375,0.5979028515625,845000.0
0.019943505859375002,0.10858092834472657,0.04387427947998047,0.5716600000000001,3.4917153564453125,0.57560916015625,850001.0
0.002932958984375,0.09957693054199218,0.03446618975830078,0.5217290625000001,3.4338568359375,0.5292955078125,855000.0
0.023136572265625,0.10980938781738281,0.04332525970458984,0.5513565625000001,3.4644495361328125,0.568449921875,860000.0
0.01798056640625,0.10356919616699219,0.03571823400878906,0.5546325,3.4491753173828132,0.5616398046875,865000.0
0.000763916015625,0.09596144409179687,0.04684829168701171,0.56777,3.5106203125,0.59985234375,870000.0
0.010018066406250001,0.075310302734375,0.010144768798828125,0.5315637500000001,3.4811401611328123,0.6233669921875,875000.0
0.08683076171875,0.0828886865234375,0.03182081396484376,0.5511821875,3.5887296142578125,0.60303826171875,880001.0
